enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
2008/08/22,874,20,7,5,4,35,2,0
2008/08/27,1123,44,20,3,0,27,2,0
2008/08/31,874,200,12,5,1,47,2,0
2008/03/30,1000,1000,0,1,0,3,2,0
2008/03/30,1000,1000,0,1,0,3,1,0
2008/03/30,898,898,0,1,0,3,1,0
2008/03/31,1124,75,9,5,5,31,1,0
2008/04/20,999,40,6,1,0,20,2,0
2008/05/30,1048,1048,9,1,0,68,2,0
2008/06/26,556.99,25,24,1,1,39,1,0
2008/06/28,899,100,6,5,0,34,2,0
2008/06/29,1148,100,12.5,1,2,30,1,0
2008/07/06,1074,200,9,4,0,44,2,0
2008/07/11,619,150,6,5,6,20,1,0
2008/07/14,1074,50,6,4,3,28,2,0
2008/07/17,1123,1123,9,1,0,3,1,0
2008/07/24,1123,175,6,3,3,38,2,0
2008/08/08,1123,300,7,5,6,35,2,0
2008/08/18,1074,150,7,5,0,21,1,0
2008/08/19,619,250,7,5,3,37,1,0
2008/08/30,1123,1123,9,1,4,2,1,0
2008/06/08,899,100,6,1,4,21,2,0
2008/06/25,899,100,6,5,1,24,2,0
2008/07/26,1074,100,9,5,1,26,1,0
2008/08/01,874,75,15,3,1,27,2,0
2008/08/02,1207.99,1207.99,0,1,1,2,2,0
2008/08/10,439,439,15.4,1,1,44,2,0
2008/10/15,619,5,8,5,0,25,2,0
2008/10/21,1238,10,8,3,1,26,2,0
2008/11/05,619,19,8,5,3,26,1,0
2008/11/09,999,19,8,5,7,31,1,0
2008/11/14,619,100,8,4,7,26,1,0
2008/11/30,974,250,4,5,0,29,2,0
2008/12/01,1348,100,18,5,1,29,2,0
2009/01/19,619,29,8,4,5,23,1,0
2009/03/03,1224,150,2,5,2,36,2,0
2008/03/04,1129,100,4.75,5,6,26,2,0
2008/03/20,949,50,4.25,4,4,33,1,0
2008/03/23,1179,50,5.1,4,0,21,2,0
2008/03/26,1129,100,9.5,5,1,31,2,0
2008/03/26,949,50,8.5,5,3,49,2,0
2008/03/28,982.99,50,15.25,1,3,20,1,0
2008/04/06,899,100,4.25,1,3,30,2,0
2008/04/14,1231.91,100,5.1,4,3,0,2,0
2008/05/14,949,50,9.5,4,4,35,2,0
2008/03/21,1398,1398,9,1,0,21,2,0
2008/03/24,1199,50,8.5,3,0,21,2,0
2008/03/30,1149,100,14,3,1,38,2,0
2008/04/05,1174,75,8.5,4,6,30,1,0
2008/04/15,1199,50,8.5,4,0,20,2,0
2008/04/30,1398,100,9,4,0,36,2,0
2008/05/01,1249,5,8.5,3,1,37,2,0
2008/05/22,1427,150,12,1,0,52,2,0
2008/06/04,1178,100,8.5,3,0,42,1,0
2008/06/22,1398,1398,4.5,1,0,30,2,0
2008/06/29,1178,100,7.5,4,0,36,2,0
2008/07/20,1124,20,8.5,1,1,24,2,0
2008/08/20,1273,250,9.5,5,3,28,1,0
2008/04/20,1149,250,8.5,4,0,25,2,0
2008/05/20,929,100,12,5,0,25,2,0
2008/05/21,929,300,12,5,6,23,2,0
2008/05/27,1178,125,12,4,1,32,1,0
2008/06/16,1149,150,8.5,4,0,22,1,0
2008/06/19,1647,200,8.5,5,0,51,2,0
2008/07/05,1373,150,9,4,3,28,1,0
2008/07/11,774,20,8.5,1,5,21,1,0
2008/07/27,904,100,12,5,1,26,1,0
2008/07/28,1402,150,12,5,0,46,1,0
2008/08/04,149,149,20,1,5,32,1,0
2008/08/05,1373,686.5,4.5,1,1,37,1,0
2008/08/10,904,150,9.5,4,0,23,1,0
2008/08/17,904,20,9.5,3,3,23,2,0
2008/08/31,904,100,4.75,5,1,25,1,0
2008/09/04,1298,250,5.25,3,0,22,1,0
2008/10/06,1248,150,5.25,5,0,28,1,0
2008/09/08,1898,150,8,4,6,29,1,0
2008/10/21,1285,150,4,4,0,33,1,0
2008/12/08,824,824,8,3,3,34,1,0
2008/12/14,699,31,8,4,0,34,2,0
2008/12/28,629,150,8,3,5,20,1,0
2009/02/03,904,40,8,3,1,29,1,0
2009/03/25,1752,125,2,3, ,29,2,0
2008/03/01,899,899,8.5,1,1,32,1,0
2008/03/26,949,50,4.25,1,2,21,1,0
2008/03/26,1154,75,15.25,3,0,40,1,0
2008/03/29,1378,200,9.5,5,0,31,2,0
2008/04/18,2125,175,10.25,4,0,27,1,0
2008/04/27,899,200,8.5,5,4,44,1,0
2008/04/29,1378,100,10.25,5,0,46,2,0
2008/04/30,1696,300,10.75,5,6,35,1,0
2008/05/07,249,249,14.52,1,3,42,1,0
2008/05/12,499,50,13.5,3,3,16,1,0
2008/05/12,1627,200,10.25,3,2,0,1,0
2008/05/20,1876,250,9.5,4,0,39,2,0
2008/05/29,899,100,8.5,4,0,21,1,0
2008/05/31,1129,100,14.5,3,0,19,2,0
2008/06/07,699,50,8.5,1,1,25,1,0
2008/06/15,260,20,0,5,1,31,1,0
2008/06/21,499,30,8.5,5,4,53,1,0
2008/03/23,2344.16,450,6.25,4,0,34,1,0
2008/03/31,1381.12,70,20,3,1,27,1,0
2008/03/31,1035.84,1035.84,9,1,0,2,1,0
2008/03/31,1381.12,68,6.25,1,7,21,1,0
2008/04/11,1035.84,1035.84,9,1,3,2,2,0
2008/04/13,1589.12,100,14,3,4,22,1,0
2008/04/19,1294.8,1294.8,9,1,0,3,2,0
2008/04/25,.01,.01,0,1,4,34,1,0
2008/05/01,1330.16,250,6,1,0,25,1,0
2008/05/03,258.96,258.96,9,1,0,0,2,0
2008/05/04,517.92,517.92,9,1,3,0,1,0
2008/05/23,1381.12,100,20,1,1,19,2,0
2008/05/25,258.96,258.96,9,1,6,3,2,0
2008/06/02,1096.16,75,12.5,3,1,24,2,0
2008/06/05,258.96,258.96,4.5,3,5,3,2,0
2008/06/09,1355.12,100,6,1,0,3,2,0
2008/06/19,776.8,776.8,4.5,1,0,2,1,0
2008/07/01,1278.16,19,6,3,6,20,1,0
2008/07/04,776.88,776.88,4.5,3,5,2,1,0
2008/07/05,1329.12,1329.12,9,3,0,25,1,0
2008/07/07,2055.04,150,9,4,4,22,2,0
2008/07/10,1867.84,300,6,1,3,27,1,0
2008/07/15,1070.16,20,6,3,3,21,1,0
2008/07/17,1294.8,1294.8,9,3,0,2,1,0
2008/07/17,1294.8,1294.8,9,3,0,2,1,0
2008/07/15,874,20,6,4,8,19,1,0
2008/07/19,1641,300,6,5,6,30,2,0
2008/09/16,619,1,8,3,1,23,1,0
2008/09/24,619,1,8,5,3,24,1,0
2008/10/10,619,30,8,3,1,19,2,0
2008/11/11,619,25,8,3,4,23,2,0
2008/11/27,619,29,8,5,3,39,1,0
2008/12/13,1597,150,4,5,4,31,2,0
2009/01/04,499,499,8,3,1,15,1,0
2009/02/04,644,150,8,3,1,30,2,0
2009/02/04,1024,75,23,4,6,29,2,0
2009/02/14,1473,275,4,5,6,55,2,0
2008/04/30,372.27,372.27,18.7,1,1,2,2,0
2008/05/13,952.94,100,6,4,1,17,1,0
2008/06/05,846.93,100,11,5,1,24,2,0
2008/06/19,1216.88,100,6,4,5,3,1,0
2008/07/19,1190.38,175,6,5,0,38,2,0
2008/07/30,926.44,100,12,5,0,26,1,0
2008/07/30,1402.38,100,9,3,0,43,2,0
2008/08/03,1063.18,44,7,3,1,23,1,0
2008/08/10,692.17,692.17,7,1,1,2,2,0
2008/08/21,1190.38,275,7,5,3,58,2,0
2008/08/25,1110.87,175,7,4,6,2,2,0
2008/09/16,1428.88,150,8,3,0,43,1,0
2008/09/17,1005.94,150,8,5,7,20,1,0
2008/09/27,1005.94,150,4,3,7,22,1,0
2008/10/01,1005.94,51,8,4,6,41,2,0
2008/03/05,1505.27,200,22,1,0,0,2,0
2008/03/15,1355.5,150,6,3,3,21,1,0
2008/03/30,699.3,19,6,4,8,26,1,0
2008/03/31,629.25,100,6,4,5,27,1,0
2008/04/03,699.3,100,6,1,0,51,2,0
2008/04/20,2083.87,2083.87,9,1,0,36,1,0
2008/04/22,699.3,44,6,1,3,20,1,0
2008/05/02,1560.22,26,6,4,0,0,1,0
2008/05/03,1452.47,250,9,5,6,36,1,0
2008/05/19,591.55,591.55,6,1,0,31,2,0
2008/05/22,1355.5,150,9,5,6,46,1,0
2008/05/27,699.3,200,6.44,4,0,22,2,0
2008/03/26,1381.12,100,20,1,4,55,1,0
2008/03/29,1495.52,150,6,1,0,40,2,0
2008/04/09,1589.12,30,6,5,0,22,1,0
2008/04/13,1122.16,100,17,3,1,24,1,0
2008/04/20,1495.52,150,9,4,1,58,1,0
2008/04/21,2660.32,10,6,3,0,27,1,0
2008/04/30,1330.16,5,6,4,1,32,2,0
2008/05/18,1589.12,26,6,4,0,32,2,0
2008/06/01,1469.52,150,4.5,3,0,24,1,0
2008/06/07,1469.52,150,6,1,6,27,1,0
2008/06/10,1822.08,150,9.5,1,0,2,2,0
2008/06/26,1893.84,300,6,5,0,2,1,0
2008/07/12,1537.12,275,6,5,7,37,2,0
2008/07/15,1443.52,300,6,3,1,27,1,0
2008/04/30,1178,125,12,5,0,33,1,0
2008/04/30,1178,125,12,5,0,33,2,0
2008/05/22,1149,100,9,5,6,47,1,0
2008/06/29,954,75,7.5,5,4,23,1,0
2008/08/08,904,100,9,5,0,40,1,0
2008/08/18,1124,100,9.5,4,1,30,2,0
2008/08/30,1124,75,4.75,4,3,19,2,0
2008/09/14,619,1,10.5,3,0,21,2,0
2008/09/27,1149,100,5.25,3,4,24,1,0
2008/09/27,1149,100,5.25,3,3,24,2,0
2008/09/28,1029,25,10.5,4,1,44,2,0
2008/12/04,1248,125,20,4,0,32,1,0
2008/12/21,974,150,9,5,5,26,1,0
2009/01/01,1029,100,2.62,3,3,19,1,0
2009/01/03,1498,175,2.62,4,0,41,2,0
2009/01/07,619,0,10.5,5,3,24,2,0
2009/01/11,1498,25,2.62,5,5,26,1,0
2008/03/03,1297.92,25,6.5,3,0,19,2,0
2008/03/11,1189.67,250,6.5,4,1,24,2,0
2008/03/16,1081.42,25,6.5,3,1,20,2,0
2008/03/16,1459.21,1459.21,9,1,0,51,2,0
2008/03/18,1189.67,300,6.5,3,6,29,1,0
2008/04/01,1459.21,250,14,5,1,0,1,0
2008/04/05,1189.67,250,6.5,4,0,29,2,0
2008/04/28,1291.42,55,6.5,4,0,33,2,0
2008/04/30,1567.46,30,6.5,3,2,44,1,0
2008/05/02,1998.3,200,9,5,5,17,1,0
2008/05/06,1189.67,100,6.5,1,0,26,2,0
2008/05/12,594.29,200,6.5,5,0,14,1,0
2008/05/21,702.54,25,6.5,4,7,20,1,0
2008/05/26,1000.23,75,20,5,1,35,2,0
2008/06/12,1189.67,100,5.5,4,1,21,1,0
2008/06/27,1459.21,100,4.5,4,0,25,2,0
2008/02/14,499,499,9,1,0,51,2,0
2008/02/20,1248,200,6,1,4,47,2,0
2008/02/25,1746,200,10,4,0,0,2,0
2008/02/28,1497,125,15,3,0,30,1,0
2008/03/08,249,249,10,1,0,0,2,0
2008/03/11,1545.99,225,3,1,1,0,1,0
2008/03/15,619,19,6,4,1,25,2,0
2008/03/19,1248,175,3,5,3,25,1,0
2008/03/22,499,499,10,1,5,24,1,0
2008/03/27,469.5,20,5.5,4,4,0,1,0
2008/03/28,1497,125,15,3,0,18,1,0
2008/03/30,999,19,3,4,1,46,1,0
2008/03/31,1497,125,15,1,0,46,2,0
2008/03/31,999,19,3,4,1,19,2,0
2008/04/02,1047.99,275,6,5,3,0,1,0
2008/04/06,750,750,0,1,0,0,2,0
2008/04/06,600,600,0,1,0,0,1,0
2008/04/11,299,299,0,1,1,29,1,0
2008/03/25,1067.68,100,6,4,1,23,1,0
2008/03/27,1313.49,100,14,4,7,27,2,0
2008/04/29,1340.22,75,14,1,0,23,2,0
2008/04/30,2111.85,150,14,1,0,16,1,0
2008/03/15,1279,150,6,5,0,31,1,0
2008/04/03,299,299,0,1,7,34,1,0
2008/04/15,1079,75,15,4,0,24,2,0
2008/04/15,1279,75,9,4,4,44,2,0
2008/04/16,1279,5,6,3,0,29,1,0
2008/04/19,766.99,5,6,4,0,24,1,0
2008/04/21,1279,5,6,3,1,26,1,0
2008/04/30,1181.99,250,6,5,0,36,2,0
2008/04/29,1181.99,250,9,5,4,48,2,0
2008/04/30,1528,100,14,3,1,35,2,0
2008/06/27,1413,150,4.5,4,1,32,2,0
2008/07/15,1029,50,6,4,6,31,1,0
2008/07/20,2458,100,6,4,1,22,2,0
2008/07/25,1478,275,6,5,0,32,2,0
2008/03/18,1279,150,6,1,1,21,2,0
2008/03/20,1846,300,6,5,1,25,1,0
2008/03/22,1328,100,6,1,0,34,1,0
2008/04/03,1079,43,6,5,1,25,1,0
2008/04/25,.01,.01,0,1,1,34,2,0
2008/04/29,1528,100,9,4,1,37,1,0
2008/05/05,1777,125,9,1,6,26,1,0
2008/05/05,1079,75,20,3,1,26,2,0
2008/05/12,539,50,6,1,1,16,2,0
2008/05/19,1846,300,6,4,0,26,1,0
2008/05/27,2807,120,6,1,0,37,1,0
2008/05/27,1279,75,14,3,1,39,1,0
2008/06/22,1503,175,6,5,1,34,1,0
2008/06/26,1503,100,9.5,5,4,28,1,0
2008/07/18,2225,250,6,5,0,15,1,0
2008/02/17,999,5,8.5,5,7,34,1,0
2008/02/28,949,50,8.5,1,0,21,2,0
2008/02/28,1129,100,10.25,3,6,35,2,0
2008/03/03,899,100,8.5,4,0,24,2,0
2008/03/06,949,50,4.25,5,3,30,2,0
2008/03/06,1288,150,5.35,5,4,25,1,0
2008/03/09,249,249,15,1,7,26,2,0
2008/03/18,899,100,4.25,5,8,24,1,0
2008/03/22,924,75,4.25,4,6,26,1,0
2008/03/23,1288,150,5.35,4,6,24,2,0
2008/03/23,1179,50,5.1,1,4,23,1,0
2008/03/24,1627,200,4.75,1,0,37,2,0
2008/03/25,699,50,8.5,5,5,34,2,0
2008/03/30,499,499,9,1,6,31,1,0
2008/04/20,1129,250,10.25,5,6,27,2,0
2008/04/29,1288,350,10.75,5,6,25,2,0
2008/03/31,958,150,12,4,0,2,1,0
2008/04/22,969,5,9,3,6,26,1,0
2008/04/28,1738,200,4,4,0,2,2,0
2008/05/12,925,925,4,1,7,74,1,0
2008/06/01,869,100,4,4,0,21,1,0
2008/07/26,1093,100,4,3,0,25,1,0
2008/08/06,1000,150,5,5,6,21,1,0
2008/08/06,844,20,5,4,1,47,2,0
2008/08/07,684,100,5,4,3,36,2,0
2008/08/10,684,19,5,5,1,36,1,0
2008/08/11,1093,44,5,4,0,33,2,0
2008/08/14,844,20,5,3,0,25,1,0
2008/08/16,1093,100,9,4,0,32,2,0
2008/02/02,975,100,12,4,0,31,1,0
2008/02/04,1248,150,6,5,1,24,2,0
2008/02/04,1497,175,17,1,1,23,1,0
2008/02/08,1047,1047,9,1,0,0,2,0
2008/02/19,999,150,6,3,1,26,1,0
2008/02/25,619,5,6,4,1,21,1,0
2008/02/28,249,249,13.2,4,1,46,1,0
2008/03/04,999,250,9,5,5,27,1,0
2008/03/07,999,38,3,3,6,25,2,0
2008/03/07,619,27,6,1,0,25,1,0
2008/03/11,1248,200,10,5,4,35,2,0
2008/03/11,1009.62,51,6,3,1,28,1,0
2008/03/11,1270.55,55,6,3,4,37,1,0
2008/03/27,1170.44,100,6,4,7,31,1,0
2008/04/04,1222.62,100,6,4,1,54,2,0
2008/04/10,1700.81,125,9,5,1,2,2,0
2008/04/17,1170.44,150,14,4,1,34,2,0
2008/04/30,1010.69,50,6,1,8,24,1,0
2008/05/20,1487.81,100,6,3,3,38,2,0
2008/06/04,1339.77,150,6,5,6,37,1,0
2008/06/11,1222.62,100,6,3,3,3,1,0
2008/06/18,531.44,150,6,5,2,35,1,0
2008/03/17,1646,125,6,4,0,19,1,0
2008/03/21,999,19,6,4,0,25,1,0
2008/03/29,924,75,15,5,5,24,2,0
2008/04/02,1666,300,9,4,1,30,1,0
2008/04/06,719,30,6,5,6,25,1,0
2008/04/11,1846,150,9,4,2,56,2,0
2008/04/27,1258,340,6,1,1,20,1,0
2008/05/07,1099,150,6,4,0,29,1,0
2008/05/11,499,499,6,1,6,24,2,0
2008/05/12,499,25,6,4,6,28,2,0
2008/05/21,899,100,12,4,1,22,2,0
2008/05/31,1099,549.5,9,4,6,48,2,0
2008/06/02,1597,300,4.5,4,4,40,2,0
2008/06/10,719,25,6,5,7,24,2,0
2008/02/22,1128,30,6,4,7,35,1,0
2008/03/08,1995,200,15,3,3,0,2,0
2008/03/13,469.5,20,5.5,5,1,44,1,0
2008/03/24,999,75,15,1,1,20,2,0
2008/03/28,619,25,6,1,0,26,1,0
2008/03/30,999,75,15,1,8,25,1,0
2008/04/02,1047.99,1047.99,5,1,1,0,2,0
2008/04/06,879,50,6,1,0,30,2,0
2008/03/17,1495.52,150,6.25,1,5,33,1,0
2008/04/13,1589.12,100,9,5,6,28,2,0
2008/05/02,560.56,560.56,6,4,2,33,1,0
2008/05/06,1589.12,92,6.25,3,4,52,1,0
2008/05/13,1063.91,250,6,5,4,29,2,0
2008/05/14,1848.08,200,6,5,3,20,1,0
2008/05/14,1919.84,300,6.25,3,0,16,2,0
2008/05/21,1919.84,300,14,3,1,21,1,0
2008/06/01,1304.16,100,9.5,1,0,27,1,0
2008/06/01,1822.08,150,4.5,5,0,34,2,0
2008/06/10,1304.16,50,6,1,6,27,1,0
2008/02/19,598.13,100,27,1,4,20,1,0
2008/02/25,469.73,150,39,4,3,33,2,0
2008/02/28,266.43,266.43,29,1,3,39,1,0
2008/03/23,212.93,212.93,33,1,5,31,1,0
2008/04/07,469.73,100,41,3,0,35,2,0
2008/04/15,469.73,41,43,3,3,40,1,0
2008/06/17,977.13,75,6,4,0,27,2,0
2008/07/01,654.59,28,6,5,0,26,1,0
2008/07/11,1187.57,100,20,3,6,30,1,0
2008/08/05,654.59,50,7,4,0,43,1,0
2008/08/07,527.69,100,6,5,0,2,1,0
2008/10/29,1425.51,125,9,4,3,23,2,0
2008/12/08,3630,3630,0,3,3,2,1,0
2009/01/04,654.59,0,8,5,6,31,2,0
2009/01/06,654.59,0,8,5,1,22,2,0
2009/01/11,654.59,5,8,4,5,25,1,0
2009/02/25,1462.52,150,8,5,3,19,1,0
2009/03/15,1462.52,150,6,3,1,45,2,0
2009/03/19,1082.88,75,8,5,6,23,1,0
2008/10/05,1099,150,4,4,2,27,2,0
2008/10/05,949,100,4,5,8,24,1,0
2008/10/06,949,75,4,5,1,22,2,0
2008/10/27,1099,100,4,5,1,24,1,0
2008/12/19,874,25,8,3,0,40,2,0
2009/01/30,999,100,20,5,3,28,2,0
2009/02/07,1024,205,2,4,1,20,2,0
2009/02/15,1722,200,4,4,0,45,1,0
2009/02/25,70,70,0,3,0,2,1,0
2009/02/25,70,70,0,3,1,2,2,0
2009/03/10,1273,125,4,3,1,18,2,0
2009/03/26,744,33,8,5,0,22,1,0
2008/05/21,1846,923,9,5,5,52,2,0
2008/05/26,862.99,862.99,14,3,0,27,1,0
2008/05/30,1079,75,20,1,0,23,2,0
2008/06/16,1054,100,6,3,5,18,2,0
2008/06/29,1022.99,5,6,4,2,29,2,0
2008/07/13,1021.99,19,6,4,6,28,2,0
2008/08/26,628.99,100,7,3,2,23,2,0
2008/08/28,699,19,7,4,6,29,1,0
2008/09/27,699,699,8,5,3,31,1,0
2008/10/16,1022.99,50,8,3,7,31,1,0
2008/02/21,2768.48,600,6.25,4,0,29,1,0
2008/02/27,2158,500,12,5,0,47,2,0
2008/02/28,1848.08,125,14,1,0,23,2,0
2008/03/03,1495.52,1495.52,9,1,0,20,2,0
2008/03/10,1589.12,175,6,3,1,33,2,0
2008/03/10,1589.12,75,6.25,1,3,35,2,0
2008/03/17,1330.16,150,6,1,0,22,2,0
2008/03/20,560.56,560.56,6,4,3,27,2,0
2008/03/24,1330.16,150,6.25,3,0,24,2,0
2008/03/26,1330.16,75,9,4,1,30,2,0
2008/04/11,1122.16,75,15,5,1,23,2,0
2008/04/14,1381.12,100,6,4,1,20,2,0
2008/04/14,1795.12,300,9,4,3,41,1,0
2008/04/22,1184.18,100,6,4,1,0,2,0
2008/04/23,1452.47,1202.47,9,4,0,36,2,0
2008/04/26,1452.47,100,9,4,3,32,1,0
2008/05/05,1452.47,100,9,4,0,28,1,0
2008/05/05,1452.47,100,14,1,0,42,2,0
2008/05/08,1452.47,100,9,4,0,0,2,0
2008/06/07,1236.97,100,12.5,3,0,0,2,0
2008/06/18,1989.07,150,4.5,5,6,0,2,0
2008/06/20,1184.18,150,5.96,4,0,51,2,0
2008/06/25,1479.41,75,4.5,4,0,20,2,0
2008/06/25,699.3,30,5.96,1,3,21,1,0
2008/06/28,1452.47,150,8.75,3,0,40,2,0
2008/07/13,1157.24,150,5.97,5,3,22,2,0
2008/07/29,1693.83,125,14,3,6,29,1,0
2008/08/19,451.47,451.47,0,1,0,57,1,0
2008/04/10,1191.44,75,14,1,1,28,2,0
2008/05/10,1216.88,100,20,1,0,21,2,0
2008/05/27,1744.76,1744.76,9,1,0,40,1,0
2008/06/30,952.94,100,6,4,6,29,1,0
2008/07/07,1930.26,150,9,4,0,49,2,0
2008/07/23,745.17,36,6,5,7,24,1,0
2008/07/31,926.44,100,12,4,1,25,1,0
2008/08/07,656.14,50,7,3,0,23,1,0
2008/08/08,1808.35,1808.35,4.5,1,1,47,1,0
2008/08/10,316.94,316.94,0,1,1,32,1,0
2008/08/13,926.44,100,7,3,1,23,1,0
2008/08/17,656.14,40,7,5,0,24,2,0
2008/08/31,1190.38,125,12,1,8,28,1,0
2008/09/15,1058.94,25,31,3,4,34,1,0
2008/09/22,656.14,31,8,3,4,23,1,0
2008/03/25,699,25,8.5,1,0,22,1,0
2008/04/14,1696,300,10.75,4,0,29,2,0
2008/05/05,798.99,75,8.5,5,0,26,1,0
2008/05/11,999,40,8.5,1,1,23,1,0
2008/05/23,699,25,8.5,1,1,20,2,0
2008/05/28,699,25,8.5,4,1,21,2,0
2008/05/29,1378,100,15.25,3,2,28,2,0
2008/06/01,699,25,8.5,4,1,54,1,0
2008/06/22,149,149,20,1,6,39,2,0
2008/06/26,1378,100,10.13,1,3,33,1,0
2008/07/01,1353,44,4.75,1,0,19,1,0
2008/07/08,1104,1104,10.5,1,1,67,1,0
2008/07/13,1104,75,6,5,1,31,2,0
2008/07/18,874,75,6,1,8,27,2,0
2008/07/27,874,25,6,5,4,21,2,0
2008/08/03,1123,175,7,4,0,38,1,0
2008/04/24,899,100,6,4,0,28,2,0
2008/04/30,899,100,12,4,3,22,2,0
2008/05/27,1448,26,6,3,0,0,1,0
2008/06/10,1258,150,6,4,0,33,1,0
2008/06/30,1348,100,4.5,5,1,42,1,0
2008/07/04,1323,100,9,5,3,0,1,0
2008/08/07,874,19,7,3,1,20,2,0
2008/08/09,874,19,7,3,0,29,1,0
2008/08/15,874,150,7,5,6,45,1,0
2008/08/24,754,250,7,4,7,34,1,0
2008/08/27,874,19,7,3,1,23,2,0
2008/08/31,874,75,15,5,5,20,2,0
2008/08/31,442,442,0,1,3,53,2,0
2008/09/14,999,1,8,5,0,23,1,0
2008/09/23,699,1,31,3,4,40,1,0
2008/09/30,999,150,4,5,0,41,1,0
2008/11/19,1258,150,4,4,1,34,2,0
2008/11/27,999,19,8,5,0,26,1,0
2008/05/12,1770.13,300,6,4,0,30,2,0
2008/05/16,1432.25,100,6,4,0,38,2,0
2008/06/01,1432.25,100,4.5,4,1,16,1,0
2008/06/05,1484.31,100,5.98,3,6,52,2,0
2008/06/19,1685.11,842.56,4.5,4,7,45,1,0
2008/06/25,689.56,25,5.98,4,1,23,1,0
2008/07/06,1193.19,100,20,4,5,44,2,0
2008/07/07,689.56,25,5.98,5,0,42,2,0
2008/07/07,1934.81,150,9,5,1,20,2,0
2008/07/10,1310.06,655.03,0,4,0,45,1,0
2008/07/11,1405.69,275,5.98,5,1,42,1,0
2008/07/14,1141.13,571,9,5,3,21,1,0
2008/07/28,1405.69,44,5.98,5,1,26,1,0
2008/07/30,1405.69,1405.69,9,1,3,41,2,0
2008/08/30,1193.19,175,14,5,1,28,1,0
2008/08/30,1193.19,175,14,5,0,49,2,0
2008/08/31,928.63,25,6.97,4,0,32,2,0
2008/09/07,1272.88,100,23,4,1,0,2,0
2008/09/08,1008.31,100,20,4,1,21,1,0
2008/09/12,1167.69,150,7.97,3,0,39,1,0
2008/09/23,1336.63,250,7.97,4,0,34,2,0
2008/10/08,1008.31,150,7.97,5,6,26,1,0
2008/10/18,1336.63,150,3.98,3,4,23,1,0
2008/10/29,689.56,5,7.97,3,0,22,2,0
2008/04/01,999,5,6,4,0,20,1,0
2008/04/13,1148,200,10,5,2,23,2,0
2008/04/21,999,25,6,5,0,22,2,0
2008/05/02,999,1,6,3,6,31,1,0
2008/05/22,999,150,15,1,1,39,1,0
2008/06/01,1148,300,5,4,4,25,1,0
2008/06/05,879,75,6,4,4,21,1,0
2008/07/17,874,150,10,4,0,34,1,0
2008/04/23,1129,500,10.25,4,0,35,1,0
2008/04/25,1397,1397,8.5,1,5,19,2,0
2008/05/06,1148,100,8.5,4,0,47,1,0
2008/05/15,899,100,8.5,3,6,28,1,0
2008/05/28,899,100,8.5,4,1,33,1,0
2008/06/04,799,799,8.5,1,1,64,1,0
2008/06/22,1129,150,10.25,4,1,23,2,0
2008/06/25,2125,400,4.75,5,0,51,2,0
2008/06/30,1296.99,125,4.25,5,0,0,1,0
2008/07/01,874,19,13.5,1,3,31,1,0
2008/07/07,1123,150,13.5,1,1,20,2,0
2008/07/08,1627,150,4.75,4,1,41,2,0
2008/07/13,499,499,6,1,5,23,1,0
2008/07/29,1353,50,6,5,8,32,1,0
2008/08/30,1047.99,1047.99,7,1,1,0,1,0
2008/09/14,499,249.5,8,5,4,36,2,0
2008/09/14,1128,26,8,5,1,32,1,0
2008/09/21,759,1,8,5,8,20,1,0
2008/09/23,699,25,8,3,4,26,1,0
2008/10/04,1129,150,4,5,7,38,2,0
2008/09/17,619,29,8,3,0,21,2,0
2008/09/25,949,75,8,4,0,28,1,0
2009/01/19,1199,300,2,5,6,24,2,0
2009/01/29,999,100,20,4,1,22,2,0
2009/02/24,1117,100,28,3,0,41,1,0
2009/03/23,819,819,7,3,4,49,1,0
2008/06/06,952.94,100,6,4,0,15,1,0
2008/08/07,656.14,19,7,1,7,20,2,0
2008/08/20,926.44,150,12,5,1,23,1,0
2008/08/31,656.14,20,7,1,1,3,1,0
2008/09/03,656.14,25,8,3,5,22,2,0
2008/09/09,157.94,157.94,0,1,1,52,1,0
2008/09/11,1269.88,100,23,4,0,3,1,0
2008/09/22,656.14,1,8,4,3,20,2,0
2008/10/06,1269.88,100,4,4,6,24,2,0
2008/10/14,1428.88,200,8,5,1,48,2,0
2008/10/27,974.14,100,9,5,2,24,1,0
2008/11/19,1269.88,100,4,5,6,46,2,0
2008/11/30,873.44,200,4,4,1,36,2,0
2008/06/21,1046.9,250,12,5,1,28,2,0
2008/07/25,913.77,150,12,5,7,28,1,0
2008/09/15,265.19,265.19,15,4,8,47,1,0
2008/09/16,893.54,250,3.98,4,0,22,2,0
2008/10/02,893.54,150,3.98,3,4,33,2,0
2008/10/07,903.11,250,3.98,5,4,0,2,0
2008/11/14,797.69,200,4,5,3,20,1,0
2008/12/02,929.75,150,4,5,4,0,1,0
2008/12/22,510.14,19,30,4,3,43,2,0
2009/02/26,249,249,6,3,1,33,1,0
2008/06/23,949,50,6,5,0,26,1,0
2008/07/17,754,19,20,5,5,29,2,0
2008/07/29,874,75,15,4,5,27,1,0
2008/07/30,1123,100,15,5,0,29,1,0
2008/08/04,1123,1123,9,1,1,2,2,0
2008/03/31,1438,150,9,5,6,49,2,0
2008/04/06,349,349,0,1,4,29,2,0
2008/04/08,1279,5,6,1,0,24,2,0
2008/04/15,1022.99,75,9,5,6,29,1,0
2008/04/21,2558,10,6,4,0,32,1,0
